title,url,thumbnail,color
Hak Baker - Tom | A COLORS SHOW,https://www.youtube.com/watch?v=HrzdeF-WjxA,https://i.ytimg.com/vi/HrzdeF-WjxA/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCgp98B_jD3nv4g920vvpnbynVb-A,#7daaa7
Haute - Shut Me Down | A COLORS SHOW,https://www.youtube.com/watch?v=mmWr0rXeeh8,https://i.ytimg.com/vi/mmWr0rXeeh8/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBF_yaZUzISMudiHaRx8r7Exu-Uww,#9c3536
Marvin Game - Zeitzonen | A COLORS SHOW,https://www.youtube.com/watch?v=oskjM9sYmQM,https://i.ytimg.com/vi/oskjM9sYmQM/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDTvcPnh2bBAOl0ncZchimiTvVVng,#f3b103
JGrrey - Don´t Fade | A COLORS SHOW,https://www.youtube.com/watch?v=Ltsa-IDMWk8,https://i.ytimg.com/vi/Ltsa-IDMWk8/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCkZMKsTi_6Ug3x5z2mRMHI4tgDyw,#81a3c8
Klyne - Water Flow | A COLORS SHOW,https://www.youtube.com/watch?v=hWI7KVb4Fhw,https://i.ytimg.com/vi/hWI7KVb4Fhw/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBI3ZX3mo9asD0mFfqzl9Bl7UD1jQ,#d59859
Kidd Keo - Étranger | UN SHOW COLORS,https://www.youtube.com/watch?v=-SLLe5qmg-Q,https://i.ytimg.com/vi/-SLLe5qmg-Q/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCdjIYcuGEbb9rN4gkbPOP3SouJLg,#96579d
Estikay - Mac & Cheese | A COLORS SHOW,https://www.youtube.com/watch?v=ZhxKa6wIqdE,https://i.ytimg.com/vi/ZhxKa6wIqdE/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDdCEkKlTqf2llaNqq1Ewz3VOOJlg,#4c5e86
Moise - Wildflower | A COLORS SHOW,https://www.youtube.com/watch?v=r3fvkhwSZkI,https://i.ytimg.com/vi/r3fvkhwSZkI/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDzKh7GQNiE9o-vgVIrM_p0Uane0w,#c7b297
Mahalia - Sober | A COLORS SHOW,https://www.youtube.com/watch?v=QK7JQl9jNzM,https://i.ytimg.com/vi/QK7JQl9jNzM/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAuNqktDNG0bcooLFT3UBfLlmBu6A,#417aa7
Melodownz - $on Of A Queen | A COLORS SHOW,https://www.youtube.com/watch?v=uxdi27PT1pI,https://i.ytimg.com/vi/uxdi27PT1pI/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDqzwgfIRAvZ_ftllxCL7Xy1E9BDg,#4d738a
Jae Stephens - 24K | A COLORS SHOW,https://www.youtube.com/watch?v=QTPhuLZQkVw,https://i.ytimg.com/vi/QTPhuLZQkVw/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBNSNyUmYkOgRkJr4-NpvYKIgLLFQ,#bb8432
Little Simz - Backseat | A COLORS SHOW,https://www.youtube.com/watch?v=ThCbl10-1pA&pp=0gcJCTwKAYcqIYzv,https://i.ytimg.com/vi/ThCbl10-1pA/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDlIIP-_VyeMrOeD8jEmqCv2Ty03w,#99abad
ByLwansta - Lindiwe | A COLORS SHOW,https://www.youtube.com/watch?v=gRDGJSq5oYE,https://i.ytimg.com/vi/gRDGJSq5oYE/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAxhIyLyub1pw8q9PDo6qsbM6F7Ig,#93906f
Jessie Reyez - Figures | A COLORS SHOW,https://www.youtube.com/watch?v=tG8S9VERUrE,https://i.ytimg.com/vi/tG8S9VERUrE/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDGm05thuHFaZc93CPjMH2boOVZvw,#c7b2b1
Smino - Maraca | A COLORS SHOW,https://www.youtube.com/watch?v=tU0vm-dG-H0,https://i.ytimg.com/vi/tU0vm-dG-H0/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBazqL9mFozfLV7N4HHBlR5vLfrYA,#c05565
Topaz Jones - Tropicana | A COLORS SHOW,https://www.youtube.com/watch?v=4uOPnyWRnWI,https://i.ytimg.com/vi/4uOPnyWRnWI/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDmAlhL1Rg8qIfkpIpHaGMCcB1cSw,#ecac4b
Billie Eilish - watch | A COLORS SHOW,https://www.youtube.com/watch?v=20iMzRklHNU,https://i.ytimg.com/vi/20iMzRklHNU/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAONJxpindfmf6cHr0zzNSQIc52JQ,#ddc74f
Denai Moore - Does It Get Easier? | A COLORS SHOW,https://www.youtube.com/watch?v=yBbx1mXViZw,https://i.ytimg.com/vi/yBbx1mXViZw/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBHbv5ppFpvyWUiZ0YRgc0Gd-IgQg,#a4c6b6
Nick Hakim - Roller Skates | A COLORS SHOW,https://www.youtube.com/watch?v=Qv3RtBe6FGg,https://i.ytimg.com/vi/Qv3RtBe6FGg/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDnhuUvKMWDovLh5Ou_InGMiXg8FQ,#d7a75b
Yellow Days - So Terrified Of Your Own Mind | A COLORS SHOW,https://www.youtube.com/watch?v=Og1svKY9ni4,https://i.ytimg.com/vi/Og1svKY9ni4/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBcBsgrD5pMl-6FzDhfwM9eOGBuFg,#b9b985
kadiata - Goodnight | A COLORS SHOW,https://www.youtube.com/watch?v=mhFYWSiGadM,https://i.ytimg.com/vi/mhFYWSiGadM/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBn1Yw4Or2pCyPjG1Lqan25dyLHkA,#96d2ca
Jvck James - Extroverted Lovers | A COLORS SHOW,https://www.youtube.com/watch?v=0auWfec2cio,https://i.ytimg.com/vi/0auWfec2cio/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBs_u4FjhEQLGG0PCwRYXo9NRyt5w,#6fa5cb
Rachel Foxx - To You | A COLORS SHOW,https://www.youtube.com/watch?v=Yg8aINnj1EQ,https://i.ytimg.com/vi/Yg8aINnj1EQ/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDATfE_rsR6Vhj-0NIUyIC60n1m7Q,#784cab
Dennis Lloyd - Restes | UN COULEUR,https://www.youtube.com/watch?v=WYeAUpvWeI8,https://i.ytimg.com/vi/WYeAUpvWeI8/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCjTj45JliSDthby-25fTnWBGFYbA,#7f4961
Sopico - Le Hasard Ou La Chance | A COLORS SHOW,https://www.youtube.com/watch?v=LAeDnAeszWg,https://i.ytimg.com/vi/LAeDnAeszWg/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDJHuTRkUkOejhlnl_FydgheAOCnA,#e9c591
Jacob Banks - Mercy | A COLORS SHOW,https://www.youtube.com/watch?v=1HWdLbTi_zs,https://i.ytimg.com/vi/1HWdLbTi_zs/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCPgjljP6upwEYlWMwV4eKr_lUb4g,#719cbf
Alex Vargas - Inclosure | A COLORS SHOW,https://www.youtube.com/watch?v=nIU1E1MoYIg,https://i.ytimg.com/vi/nIU1E1MoYIg/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLATqhsSpmIj9zlEBEz4b6vHKUDwnA,#456395
Jakob Ogawa - Let It Pass | A COLORS SHOW,https://www.youtube.com/watch?v=mJEmhuGUNfk,https://i.ytimg.com/vi/mJEmhuGUNfk/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLA8V2HbY4DoK7juu39CnwbYLr7MnA,#b6cdbd
Saint - A Lovely Bargain | A COLORS SHOW,https://www.youtube.com/watch?v=RTtrVg-pkNg,https://i.ytimg.com/vi/RTtrVg-pkNg/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCO3e1b-kke5HvdNPp7elne_ziM8w,#d67270
Sammie Sedano - Race | A COLORS SHOW,https://www.youtube.com/watch?v=J2ISvpjEbpk,https://i.ytimg.com/vi/J2ISvpjEbpk/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBcc2X0RX-49XkDykdEKQ34nDKM4Q,#82d2c9
Yung Nnelg - Hoofdprijs | A COLORS SHOW,https://www.youtube.com/watch?v=WRDZ1lsv8rk,https://i.ytimg.com/vi/WRDZ1lsv8rk/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDCdqgIEfhWteVDFu9V2wkU8DYqDQ,#93ac6b
Yung Internet - Superchimi | A COLORS SHOW,https://www.youtube.com/watch?v=J6__zlCeV2w,https://i.ytimg.com/vi/J6__zlCeV2w/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAafiA28F_5QMmov8mEBNPBiZ_Z5A,#8f73ae
Charlotte Dos Santos - Red Clay | A COLORS SHOW,https://www.youtube.com/watch?v=ovkYklKHEjE&pp=0gcJCTwKAYcqIYzv,https://i.ytimg.com/vi/ovkYklKHEjE/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAjIxeZj4747DUNt0Z2iUMLy7xX1Q,#c8b58b
FREDWAVE - 99 | A COLORS SHOW,https://www.youtube.com/watch?v=dn3kjz8T8Ws,https://i.ytimg.com/vi/dn3kjz8T8Ws/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBE5A9PeWe2Q4PXUmsnooym-tvefw,#c78b83
On The Fence - Lotto | A COLORS SHOW,https://www.youtube.com/watch?v=bqm3r6Slodc,https://i.ytimg.com/vi/bqm3r6Slodc/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDLYfLNJ0yu0bXmXIE2USM_VS7f8A,#346aa6
Night Lovell - Boy Red | A COLORS SHOW,https://www.youtube.com/watch?v=tCRXsyAet4Q,https://i.ytimg.com/vi/tCRXsyAet4Q/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCfpLudmCseHTLTwFTmXdwyS9CXjA,#73d49f
Leven Kali - Joy | A COLORS SHOW,https://www.youtube.com/watch?v=xX5oQM_5UTg,https://i.ytimg.com/vi/xX5oQM_5UTg/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLD1GiGtRFtGN_XlSF2r5TTisAYU4g,#e25283
808INK - Jeep Cherokee | A COLORS SHOW,https://www.youtube.com/watch?v=D9de8l21PLU,https://i.ytimg.com/vi/D9de8l21PLU/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCaSTrRkpkXaOu5XNZzMjXVcK5RLg,#d7c056
LYVES - Darkest Hour | A COLORS SHOW,https://www.youtube.com/watch?v=SpMxbKtmXP4,https://i.ytimg.com/vi/SpMxbKtmXP4/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCRmz3a0TECT1kWdleKGPezX9rPRA,#935198
Felix De Luca - No. 1 | A COLORS SHOW,https://www.youtube.com/watch?v=LK369y8pySQ,https://i.ytimg.com/vi/LK369y8pySQ/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAgxaq0WQhpas2E_v2kLZ8-KrcNuw,#9581b2
A$AP Ant - Finances | A COLORS SHOW,https://www.youtube.com/watch?v=r7jx0v8sYQE,https://i.ytimg.com/vi/r7jx0v8sYQE/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLA_wqCUks5-F72Oxq_WE0crg-VySA,#25a09d
Poppy Ajudha - Love Falls Down | A COLORS SHOW,https://www.youtube.com/watch?v=ntbCqJeqARo,https://i.ytimg.com/vi/ntbCqJeqARo/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBrk7prgUeUWOIs51a5qGWTHwZxYA,#bb8d73
Devlin - Corned Beef City | A COLORS SHOW,https://www.youtube.com/watch?v=RnEsz8P_W5A&pp=0gcJCTwKAYcqIYzv,https://i.ytimg.com/vi/RnEsz8P_W5A/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBBxOVwHcwcJDkGQVQoMF73O6gJvQ,#c3dfe3
Aaron Taylor - Lesson Learnt | A COLORS SHOW,https://www.youtube.com/watch?v=7Tln_B11HgQ,https://i.ytimg.com/vi/7Tln_B11HgQ/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDq0ab7AVQ8LepusGFwyuJZ7sA3BQ,#537388
Dillon Cooper - Dinero (Get To The Money) | A COLORS SHOW,https://www.youtube.com/watch?v=G5t4nZeHapY,https://i.ytimg.com/vi/G5t4nZeHapY/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCYTB92n7yNajZec7iysrN8lsgh5Q,#688859
Flores - Oceans | A COLORS SHOW,https://www.youtube.com/watch?v=KUoP007r_rU,https://i.ytimg.com/vi/KUoP007r_rU/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCARXwbOWMX__AmbhCDQGlhS4Y2eg,#e68771
A2 - X2 (Dble) | A COLORS SHOW,https://www.youtube.com/watch?v=jsCcXOGdp-g,https://i.ytimg.com/vi/jsCcXOGdp-g/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBY68HiV--8DqfZLtyrMe64P0P5DA,#70938c
Gracy Hopkins - Acrophobia: High | A COLORS SHOW,https://www.youtube.com/watch?v=PgZ3UorHGrY,https://i.ytimg.com/vi/PgZ3UorHGrY/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDKvnlZw36O13Hi7kufmixd3qHP0A,#73717c
Krisy - Julio & Sa Gogo Danseuse | A COLORS SHOW,https://www.youtube.com/watch?v=iSTXEPk_4kA,https://i.ytimg.com/vi/iSTXEPk_4kA/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLA0D1YcR41irD2prdVQnuhdXDZW0Q,#e9c8b9
STRO - ONLINE DATING | A COLORS SHOW,https://www.youtube.com/watch?v=xjJlV9kILdk,https://i.ytimg.com/vi/xjJlV9kILdk/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLD1EX5R_3SuIbYqoboFqHze0WpgaQ,#2c66e4
DANIEL OG - 411 | A COLORS SHOW,https://www.youtube.com/watch?v=SEwO5e9ZMac,https://i.ytimg.com/vi/SEwO5e9ZMac/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCRrPIa1Vz6yvm6C1W0kzyNBOp6EQ,#87b881
MTMBO - THE HILL | A COLORS SHOW,https://www.youtube.com/watch?v=vhD2S0BYOHk,https://i.ytimg.com/vi/vhD2S0BYOHk/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDEpPcFkbQKB5DQVvQedDtBc5-ncA,#9b87a3
SHI - FINALLY RUSSIAN | A COLORS SHOW,https://www.youtube.com/watch?v=1jlSA4RfYhM,https://i.ytimg.com/vi/1jlSA4RfYhM/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAuBruEiVuPUXW4YA8qqOa9wDqRFw,#8ea1ee
GOLDLINK - ROUGH SOUL (feat. April George) | A COLORS SHOW X Highsnobiety,https://www.youtube.com/watch?v=mwm7MXwTw9M,https://i.ytimg.com/vi/mwm7MXwTw9M/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLA_7j3kyVIP8aPRQRKYTu_iae5bgA,#9aa1b3
JMSN - BE A MAN | A COLORS SHOW,https://www.youtube.com/watch?v=FaQ0li5gl1s,https://i.ytimg.com/vi/FaQ0li5gl1s/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCy0ygklF_NSakMiDRBfUO5N1u_5Q,#6fd7f2
RAIZA BIZA - WASSUP | A COLORS SHOW,https://www.youtube.com/watch?v=aq9BtM2A_0U,https://i.ytimg.com/vi/aq9BtM2A_0U/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDo2ie3pnI4p1JAFNs_eiX1kctRTw,#5e5ab8
TOMMY CASH - WINALOTO (LIVE) | A COLORS SHOW,https://www.youtube.com/watch?v=C2zx2i93R44,https://i.ytimg.com/vi/C2zx2i93R44/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLC6O7NQK-jc9-_eOKDjy5cQfYmb9w,#c3a186
L.A. SALAMI - I WEAR THIS BECAUSE LIFE IS WAR | A COLORS SHOW,https://www.youtube.com/watch?v=DJHV0oUhsmk,https://i.ytimg.com/vi/DJHV0oUhsmk/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBCKLH9agMvNu9hMX0-JmWe3kstzA,#d7c756
SAUX & THE SEPTEMBERS - WORK | A COLORS SHOW,https://www.youtube.com/watch?v=Cg2Bxm3GTPw,https://i.ytimg.com/vi/Cg2Bxm3GTPw/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCPGK2Mo9BRLiZvQVfnJvL9miJGeA,#65b5cc
FAT TONY - WATERFALLS | A COLORS SHOW x Highsnobiety,https://www.youtube.com/watch?v=iPP1cKr8620,https://i.ytimg.com/vi/iPP1cKr8620/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCv7k7iiKIhsxId5eWCTuF18ANBsg,#fecd7e
MULE & MAN - 10K TYPES OF TORTURE | A COLORS SHOW,https://www.youtube.com/watch?v=fQXW25P16Kc,https://i.ytimg.com/vi/fQXW25P16Kc/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBzq9PqSTbGXV4_LQBpE0_5EerAUg,#d9413c
FATHER - HEARTTHROB | A COLORS SHOW x Highsnobiety,https://www.youtube.com/watch?v=Jy_HDxcwIx8&pp=0gcJCTwKAYcqIYzv,https://i.ytimg.com/vi/Jy_HDxcwIx8/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDtI_XEMyyCGjftvlpgCO7w3PiMzw,#015ee9
TEKNICAL DEVELOPMENT - LEARN TEACH | A COLORS SHOW,https://www.youtube.com/watch?v=83FbOM04gyE,https://i.ytimg.com/vi/83FbOM04gyE/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDysRyBI2VXzxVlO2x7E50bkuqhZg,#5fc77a
ADIAM - DEAD GIRL WALKING | A COLORS SHOW,https://www.youtube.com/watch?v=HO8qOnrjubE,https://i.ytimg.com/vi/HO8qOnrjubE/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDF_cxctMXnPM3NFpwCmQ771UgMGg,#d9c48d
MOGLII & NOVAA - MOTHER | A COLORS SHOW,https://www.youtube.com/watch?v=PHW__ZsAS-s,https://i.ytimg.com/vi/PHW__ZsAS-s/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCyqQ3RcPLdB7EtIim8JwlmYQC7cg,#ffbbba
ODD COUPLE - SHAKE | A COLORS SHOW,https://www.youtube.com/watch?v=mJTW38dT5QA,https://i.ytimg.com/vi/mJTW38dT5QA/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLA6IkRKMKzXOuhCNPD198rcIkkRag,#dd646b
NOAH SLEE - RAMPANT WILD FREE (TALL BLACK GUY REMIX) | A COLORS SHOW,https://www.youtube.com/watch?v=Ilpb2BWaSGI,https://i.ytimg.com/vi/Ilpb2BWaSGI/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDnmzHtFMSG_w7pCpcQR64sXUgs8g,#fada61
STÖÖKI SOUND - LIVE SESSION | A COLORS SHOW,https://www.youtube.com/watch?v=k9ChmM25RSo,https://i.ytimg.com/vi/k9ChmM25RSo/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAtfsuYoX_58Z_x0aJzRf-ru4no4Q,#fcf08e
JEN DALE / 219 | A COLORS SHOW,https://www.youtube.com/watch?v=Wl_V5C4Rq3o,https://i.ytimg.com/vi/Wl_V5C4Rq3o/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAZ3GiEgpCgmQ4j3PrXlu3aHHXY1w,#73b1d8
SERIOUS KLEIN - PARTY WITH THE SQUAD | A COLORS SHOW,https://www.youtube.com/watch?v=mSt3fnULxXk,https://i.ytimg.com/vi/mSt3fnULxXk/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBkG45Uju4KQ4viQG3zMxo5pKXJ_w,#7dbde1
STIMULUS - GOOD | A COLORS SHOW,https://www.youtube.com/watch?v=d7C415CU6z4,https://i.ytimg.com/vi/d7C415CU6z4/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDgcLRyJq87gRkMLf95TYlb1T5Ybw,#d6835b
KIDSOUL - PLAYIN GAMES | A COLORS SHOW,https://www.youtube.com/watch?v=RSN9OIbq4sg,https://i.ytimg.com/vi/RSN9OIbq4sg/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCf6C9Z_I8B0YhfDnXMOctln0jDIw,#da7f53
